,client_id,district_id,client_age,client_gender,disp_id,account_id,disp_type,card_id,card_type,days_since_card_issuance,district_name,region,num_inhabitants,num_munipalities_gt499,num_munipalities_500to1999,num_munipalities_2000to9999,num_munipalities_gt10000,num_cities,ratio_urban,average_salary,unemp_rate95,unemp_rate96,num_entrep_per1000,num_crimes95,num_crimes96,account_district_id,account_freq,account_date_opened,freq_orders,freq_order_insurance,freq_order_household,freq_order_leasing,mon_order_insurance,mon_order_household,mon_order_leasing,loan_id,loan_date,loan_amount,loan_duration,monthly_loan_payment,loan_status,recent_transaction,length_of_relationship,mon_avg_balance,freq_transaction,mon_trans_cred,mon_trans_withraw,freq_first_3years,freq_last_3years,potential_loan,risky_customer,type_of_customer
4117,4348,3,40.69,F,4348,3605,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,1.95,2813,3,MONTHLY,1996-03-24,3.0,1.0,1.0,0.0,803.0,4410.0,0.0,,,,,,,1,1012,25728.01587982831,233,13336.237313432835,5073.040963855419,0,233,False,False,regular
4118,4349,1,59.35,F,4349,3606,OWNER,672.0,classic,7587.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-04-18,,,,,,,,,,,,,,1,987,43359.99790209788,143,3671.470833333333,2740.200000000001,0,143,True,False,prospect
4119,4350,1,52.35,M,4350,3606,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-04-18,,,,,,,,,,,,,,1,987,43359.99790209788,143,3671.470833333333,2740.200000000001,0,143,False,False,regular
4120,4352,72,47.42,M,4352,3608,OWNER,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,3.8,9208,72,WEEKLY,1994-08-30,2.0,0.0,1.0,0.0,0.0,3124.0,0.0,5706.0,1996-05-24,161496.0,36.0,4486.0,C,1,1584,44887.085227272815,352,10572.461599999999,5649.837004405286,28,324,False,False,regular
4121,4353,28,39.26,F,4353,3609,OWNER,673.0,junior,8140.0,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1.62,1525,28,MONTHLY,1993-08-03,2.0,0.0,1.0,0.0,0.0,2128.0,0.0,,,,,,,1,1976,54205.72624434386,442,11235.92074074074,4592.944625407168,101,341,False,False,regular
4122,4354,28,32.36,M,4354,3609,DISPONENT,,,,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1.62,1525,28,MONTHLY,1993-08-03,2.0,0.0,1.0,0.0,0.0,2128.0,0.0,,,,,,,1,1976,54205.72624434386,442,11235.92074074074,4592.944625407168,101,341,False,False,regular
4123,4355,1,80.01,F,4355,3610,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1997-09-22,2.0,0.0,2.0,0.0,0.0,1317.5,0.0,,,,,,,1,465,20337.267164179095,67,2437.0,1107.7749999999999,0,67,False,False,regular
4124,4358,70,76.19,M,4358,3612,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1994-08-27,4.0,1.0,1.0,1.0,4262.0,676.0,819.0,,,,,,,1,1587,46053.902015113345,397,7536.002702702701,2660.0146853146825,13,384,False,False,regular
4125,4359,64,68.41,M,4359,3613,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,43,MONTHLY,1993-08-10,2.0,0.0,1.0,0.0,0.0,4030.0,0.0,,,,,,,1,1969,24074.594786729856,422,4721.1711267605615,2340.7192857142827,96,326,False,False,regular
4126,4360,19,53.47,F,4360,3614,OWNER,674.0,classic,7291.0,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,3.13,1099,19,MONTHLY,1996-08-07,4.0,1.0,1.0,1.0,2886.0,1214.0,3382.7,,,,,,,1,876,59503.78703703705,216,14351.56911764706,6026.509459459457,0,216,False,False,regular
4127,4361,46,63.66,M,4361,3615,OWNER,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,1.79,2618,46,MONTHLY,1996-11-05,1.0,0.0,1.0,0.0,0.0,3781.0,0.0,,,,,,,1,786,26776.83795620438,137,5388.327272727272,3240.1048780487818,0,137,True,False,prospect
4128,4362,50,75.3,M,4362,3616,OWNER,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,4.83,2134,50,MONTHLY,1997-12-15,,,,,,,,,,,,,,22,360,20338.46153846154,13,3255.5555555555557,1350.0,0,13,False,False,regular
4129,4363,50,67.5,F,4363,3616,DISPONENT,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,4.83,2134,50,MONTHLY,1997-12-15,,,,,,,,,,,,,,22,360,20338.46153846154,13,3255.5555555555557,1350.0,0,13,False,False,regular
4130,4364,22,41.05,M,4364,3617,OWNER,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1.1,1117,22,MONTHLY,1993-11-15,3.0,1.0,1.0,0.0,1389.0,57.0,0.0,,,,,,,1,1872,66958.47957894737,475,8708.733846153847,3014.8075362318814,82,393,False,False,regular
4131,4365,10,57.63,M,4365,3618,OWNER,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,0.56,4316,29,MONTHLY,1993-09-29,2.0,0.0,1.0,0.0,0.0,8812.0,0.0,,,,,,,1,1919,49863.38429951691,414,8917.420588235294,4019.751079136688,82,332,False,False,regular
4132,4367,14,36.73,M,4367,3620,OWNER,,,,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,1.42,6295,14,MONTHLY,1997-02-06,,,,,,,,,,,,,,1,693,23552.544545454533,110,1889.2121212121208,2235.045454545456,0,110,True,False,prospect
4133,4368,32,41.18,F,4368,3621,OWNER,,,,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,2.8,4505,32,MONTHLY,1994-12-25,1.0,0.0,1.0,0.0,0.0,5319.0,0.0,,,,,,,1,1467,24268.309689922462,258,4250.2567567567585,3065.610884353739,1,257,True,False,prospect
4134,4369,53,53.53,M,4369,3622,OWNER,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1994-10-15,2.0,0.0,1.0,0.0,0.0,9698.0,0.0,,,,,,,1,1538,36978.279016393455,305,11212.105737704922,7282.030601092902,8,297,True,False,prospect
4135,4370,59,79.52,M,4370,3623,OWNER,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,3.24,2305,59,MONTHLY,1995-02-12,2.0,0.0,1.0,0.0,0.0,2490.0,0.0,,,,,,,1,1418,23238.99190140846,284,2091.4685185185185,1200.6738636363646,0,284,False,False,regular
4136,4371,32,50.04,M,4371,3624,OWNER,,,,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,2.8,4505,32,WEEKLY,1995-05-30,1.0,0.0,1.0,0.0,0.0,11953.0,0.0,,,,,,,1,1311,36961.78882978721,188,12132.99166666667,9639.942307692309,0,188,True,False,prospect
4137,4372,3,85.23,M,4372,3625,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,1.95,2813,3,MONTHLY,1994-08-22,2.0,0.0,2.0,0.0,0.0,1005.5,0.0,,,,,,,1,1592,21372.586305732482,314,3600.7382352941186,1648.208490566037,7,307,False,False,regular
4138,4373,51,67.03,M,4373,3626,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,2.51,3839,51,MONTHLY,1996-11-05,2.0,0.0,1.0,0.0,0.0,3068.0,0.0,,,,,,,1,786,33945.39146341463,164,6331.62,3307.755769230769,0,164,True,False,prospect
4139,4376,70,64.82,M,4376,3628,OWNER,675.0,classic,7844.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1995-09-12,3.0,1.0,1.0,0.0,1343.0,1791.0,0.0,,,,,,,1,1206,54836.1496478873,284,8191.9012345679,2969.0709359605894,0,284,False,False,regular
4140,4377,48,40.9,M,4377,3629,OWNER,,,,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1.78,1717,48,MONTHLY,1993-07-27,4.0,1.0,1.0,0.0,8742.0,1894.0,0.0,5713.0,1995-05-30,158760.0,60.0,2646.0,C,1,1983,22880.58867924531,530,7616.167973856212,3019.0092838196274,122,408,False,False,regular
4141,4380,1,87.65,M,4380,3631,OWNER,676.0,classic,7380.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-08-13,1.0,0.0,1.0,0.0,0.0,3407.0,0.0,,,,,,,1,1236,39049.532352941176,170,2801.4597402597396,1745.4086021505389,0,170,False,False,regular
4142,4381,56,59.93,M,4381,3632,OWNER,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,4.69,3158,56,WEEKLY,1996-04-06,1.0,0.0,0.0,1.0,0.0,0.0,2544.0,,,,,,,1,999,30526.282242990666,107,9321.40181818182,8133.942307692308,0,107,True,False,prospect
4143,4382,18,38.18,M,4382,3633,OWNER,677.0,junior,7318.0,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,2.83,1910,18,MONTHLY,1997-02-06,2.0,0.0,1.0,0.0,0.0,7037.0,0.0,,,,,,,1,693,34579.46503496503,143,5782.021818181818,3038.0431818181823,0,143,True,False,prospect
4144,4383,21,55.41,M,4383,3634,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1997-04-16,1.0,0.0,0.0,1.0,0.0,0.0,4851.1,,,,,,,1,624,68017.67029702969,101,26183.004878048774,16258.233333333328,0,101,True,False,prospect
4145,4384,10,45.95,F,4384,3635,OWNER,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,0.56,4316,10,MONTHLY,1997-05-04,2.0,0.0,1.0,0.0,0.0,2045.0,0.0,,,,,,,1,606,19065.639130434785,115,2163.3695652173915,1212.7101449275362,0,115,True,False,prospect
4146,4385,21,46.23,F,4385,3636,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1994-05-22,3.0,1.0,1.0,0.0,4744.0,40.0,0.0,,,,,,,1,1684,44459.796728972025,428,5250.3342657342655,2410.298245614033,37,391,False,False,regular
4147,4386,53,73.01,F,4386,3637,OWNER,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1995-10-28,3.0,0.0,1.0,0.0,0.0,4877.0,0.0,5718.0,1997-09-01,14028.0,12.0,1169.0,A,1,1160,57448.3057142857,280,8507.37375,3031.268999999998,0,280,False,False,regular
4148,4387,52,72.87,M,4387,3638,OWNER,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2.52,2799,52,TRANSACTION,1996-01-10,1.0,0.0,1.0,0.0,0.0,14417.0,0.0,,,,,,,1,1086,51904.2965346534,202,17327.913157894734,9722.912698412698,0,202,False,False,regular
4149,4388,4,82.3,F,4388,3639,OWNER,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,4.64,5892,4,MONTHLY,1997-01-08,1.0,0.0,1.0,0.0,0.0,3358.0,0.0,,,,,,,1,722,17559.804901960786,102,2672.1431818181813,1719.9103448275869,0,102,False,False,regular
4150,4389,10,92.52,F,4389,3640,OWNER,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,0.56,4316,10,MONTHLY,1993-11-05,1.0,0.0,1.0,0.0,0.0,2040.0,0.0,,,,,,,1,1882,21961.684713375806,314,3248.7072,2019.9058201058185,63,251,False,False,regular
4151,4390,7,46.66,F,4390,3641,OWNER,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,2.26,4846,7,MONTHLY,1995-01-09,1.0,0.0,1.0,0.0,0.0,2163.0,0.0,,,,,,,1,1452,20309.904867256613,226,1788.4329670329669,1001.0311111111118,0,226,True,False,prospect
4152,4393,1,77.31,F,4393,3643,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-12-22,,,,,,,,,,,,,,31,1440,26282.978723404256,47,2207.4074074074074,1390.0,1,46,False,False,regular
4153,4394,64,42.99,F,4394,3644,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,38,MONTHLY,1993-04-13,1.0,0.0,1.0,0.0,0.0,2304.0,0.0,,,,,,,1,2088,18616.703095975256,323,1759.865467625899,1213.5891304347838,88,235,True,False,prospect
4154,4395,36,60.62,F,4395,3645,OWNER,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,3.33,6132,36,MONTHLY,1996-06-18,2.0,0.0,1.0,0.0,0.0,7021.0,0.0,,,,,,,1,926,30842.00867346935,196,8140.615625000001,3766.946969696968,0,196,False,False,regular
4155,4396,63,44.13,F,4396,3646,OWNER,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,3.79,1460,63,WEEKLY,1995-10-20,2.0,0.0,1.0,0.0,0.0,2855.0,0.0,,,,,,,1,1168,69206.52966360847,327,17451.247008547012,9356.195238095239,0,327,True,False,prospect
4156,4397,63,45.08,M,4397,3646,DISPONENT,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,3.79,1460,63,WEEKLY,1995-10-20,2.0,0.0,1.0,0.0,0.0,2855.0,0.0,,,,,,,1,1168,69206.52966360847,327,17451.247008547012,9356.195238095239,0,327,False,False,regular
4157,4398,77,60.44,M,4398,3647,OWNER,,,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,4.01,3590,77,MONTHLY,1996-06-17,1.0,0.0,1.0,0.0,0.0,5842.0,0.0,,,,,,,1,927,38603.37278481016,158,4373.362500000001,3403.895348837211,0,158,True,False,prospect
4158,4399,61,51.1,F,4399,3648,OWNER,,,,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,4.76,2059,61,MONTHLY,1996-05-06,3.0,1.0,1.0,0.0,17.0,1812.0,0.0,,,,,,,1,969,27590.377872340414,235,2051.6621951219513,847.8248366013077,0,235,False,False,regular
4159,4400,54,59.33,F,4400,3649,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1993-05-14,2.0,0.0,1.0,0.0,0.0,6468.0,0.0,,,,,,,1,2057,42031.19604395607,455,9973.790441176472,4112.041379310345,115,340,False,False,regular
4160,4401,8,50.44,M,4401,3650,OWNER,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,1.25,4987,8,MONTHLY,1994-06-05,1.0,0.0,1.0,0.0,0.0,7858.0,0.0,,,,,,,1,1670,43229.615838509286,322,6079.3416,3656.2842639593873,29,293,True,False,prospect
4161,4402,23,89.74,M,4402,3651,OWNER,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,1.79,3198,23,MONTHLY,1993-02-27,1.0,0.0,1.0,0.0,0.0,2728.0,0.0,,,,,,,1,2133,28643.09501466276,341,2639.147826086957,1596.536945812808,100,241,False,False,regular
4162,4403,36,80.21,F,4403,3652,OWNER,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,3.33,6132,36,MONTHLY,1997-03-02,1.0,0.0,1.0,0.0,0.0,3005.0,0.0,,,,,,,1,669,20157.604672897192,107,3038.6822222222227,1863.0354838709684,0,107,False,False,regular
4163,4404,31,67.73,F,4404,3653,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1994-05-03,2.0,0.0,1.0,0.0,0.0,4128.0,0.0,,,,,,,1,1703,46309.379575596744,377,12013.98761061947,4833.3659090909105,37,340,False,False,regular
4164,4405,47,59.7,F,4405,3654,OWNER,678.0,gold,7998.0,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,1.51,5410,47,MONTHLY,1993-07-13,1.0,0.0,1.0,0.0,0.0,6946.0,0.0,,,,,,,1,1997,68182.02480818427,391,10734.260714285716,5577.035856573707,91,300,True,False,prospect
4165,4406,1,64.16,M,4406,3655,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-12-24,3.0,1.0,1.0,0.0,1124.0,2945.0,0.0,,,,,,,1,1103,29768.11593625501,251,8243.750000000004,3230.359322033896,0,251,False,False,regular
4166,4407,70,43.47,M,4407,3656,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,53,MONTHLY,1993-08-06,,,,,,,,,,,,,,1,1973,24839.35852842805,299,2101.9693181818184,2462.118699186991,80,219,True,False,prospect
4167,4408,62,95.64,M,4408,3657,OWNER,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,1.29,2906,62,MONTHLY,1997-09-19,1.0,0.0,1.0,0.0,0.0,1533.0,0.0,,,,,,,1,468,27596.485000000004,60,3068.825,1577.3749999999998,0,60,False,False,regular
4168,4409,62,90.96,F,4409,3657,DISPONENT,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,1.29,2906,62,MONTHLY,1997-09-19,1.0,0.0,1.0,0.0,0.0,1533.0,0.0,,,,,,,1,468,27596.485000000004,60,3068.825,1577.3749999999998,0,60,False,False,regular
4169,4410,24,42.95,F,4410,3658,OWNER,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,1.39,5273,24,MONTHLY,1997-03-25,,,,,,,,,,,,,,1,646,23663.209322033897,118,1754.9223880597012,1877.7019607843145,0,118,True,False,prospect
4170,4411,54,68.99,M,4411,3659,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1997-02-01,4.0,1.0,1.0,0.0,2205.0,1672.0,0.0,,,,,,,1,698,44690.06759776541,179,6356.141379310343,2315.328925619835,0,179,False,False,regular
4171,4412,54,66.09,F,4412,3659,DISPONENT,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1997-02-01,4.0,1.0,1.0,0.0,2205.0,1672.0,0.0,,,,,,,1,698,44690.06759776541,179,6356.141379310343,2315.328925619835,0,179,False,False,regular
4172,4413,74,41.64,M,4413,3660,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1993-11-14,,,,,,,,,,,,,,1,1873,24576.94104046242,346,1886.7572093023252,2693.5984732824404,80,266,True,False,prospect
4173,4414,50,85.55,M,4414,3661,OWNER,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,4.83,2134,50,MONTHLY,1996-01-11,1.0,0.0,1.0,0.0,0.0,3310.0,0.0,,,,,,,1,1085,19765.672368421056,152,2643.2507462686576,1746.0941176470599,0,152,False,False,regular
4174,4415,4,41.46,M,4415,3662,OWNER,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,4.64,5892,4,MONTHLY,1997-05-26,,,,,,,,,,,,,,1,584,57793.07261904763,84,10566.77435897436,6977.8755555555545,0,84,True,False,prospect
4175,4416,67,48.0,M,4416,3663,OWNER,679.0,classic,7953.0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,5.77,3079,67,MONTHLY,1994-11-06,1.0,0.0,1.0,0.0,0.0,7862.0,0.0,,,,,,,1,1516,58117.004421768695,294,13312.477450980394,6832.338541666668,6,288,True,False,prospect
4176,4417,1,42.67,M,4417,3664,OWNER,680.0,classic,7534.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-04-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5719.0,1997-09-20,271584.0,48.0,5658.0,C,1,977,66368.94141414143,198,15820.075,10103.816949152542,0,198,False,False,regular
4177,4418,28,48.61,M,4418,3665,OWNER,,,,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1.62,1525,28,MONTHLY,1997-06-28,3.0,0.0,1.0,1.0,0.0,4351.0,3394.8,,,,,,,1,551,42884.76507936508,63,8851.929411764708,9264.448275862069,0,63,True,False,prospect
4178,4420,55,61.65,M,4420,3667,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,1.88,3894,55,MONTHLY,1994-01-26,1.0,0.0,1.0,0.0,0.0,2975.0,0.0,,,,,,,1,1800,20139.795000000035,320,2486.977622377622,1915.7819209039535,52,268,True,False,prospect
4179,4421,1,74.52,F,4421,3668,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-06-15,,,,,,,,,,,,,,60,870,26743.333333333332,30,2741.176470588235,2084.6153846153848,0,30,False,False,regular
4180,4422,76,75.42,F,4422,3669,OWNER,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,4.73,2807,76,MONTHLY,1993-12-22,3.0,1.0,1.0,0.0,2087.0,2057.0,0.0,,,,,,,1,1835,20623.914186046528,430,4221.693181818183,1807.5671140939578,75,355,False,False,regular
4181,4423,27,100.63,M,4423,3670,OWNER,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,0.65,1127,27,MONTHLY,1993-06-04,1.0,0.0,1.0,0.0,0.0,2961.0,0.0,,,,,,,1,2036,23208.65439739414,307,2251.5074074074087,1631.0941860465123,79,228,False,False,regular
4182,4424,21,85.67,M,4424,3671,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1997-09-17,1.0,0.0,1.0,0.0,0.0,2777.0,0.0,,,,,,,1,470,15209.8655737705,61,2470.7964285714284,1709.7878787878783,0,61,False,False,regular
4183,4425,21,82.22,F,4425,3671,DISPONENT,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1997-09-17,1.0,0.0,1.0,0.0,0.0,2777.0,0.0,,,,,,,1,470,15209.8655737705,61,2470.7964285714284,1709.7878787878783,0,61,False,False,regular
4184,4426,26,49.28,F,4426,3672,OWNER,681.0,classic,7996.0,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,2.64,6261,26,MONTHLY,1996-03-19,2.0,0.0,1.0,0.0,0.0,2388.0,0.0,,,,,,,1,1017,62907.00509259251,216,10598.767647058825,4211.951351351349,0,216,False,False,regular
4185,4427,30,78.16,M,4427,3673,OWNER,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,3.38,2804,30,MONTHLY,1996-01-12,1.0,0.0,1.0,0.0,0.0,1939.0,0.0,,,,,,,1,1084,26625.686528497423,193,1589.0910112359554,1207.9961538461544,0,193,False,False,regular
4186,4428,38,64.81,M,4428,3674,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,MONTHLY,1993-03-12,2.0,0.0,1.0,0.0,0.0,9503.0,0.0,5723.0,1994-09-10,23628.0,12.0,1969.0,A,1,2120,67867.1754385965,570,16273.822222222223,9679.561581920914,139,431,True,False,prospect
4187,4429,64,73.75,M,4429,3675,OWNER,682.0,classic,7369.0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1993-03-20,1.0,0.0,1.0,0.0,0.0,7824.0,0.0,,,,,,,1,2112,55730.20482758627,435,24714.600709219856,11741.756462585048,121,314,False,False,regular
4188,4430,64,80.52,F,4430,3675,DISPONENT,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1993-03-20,1.0,0.0,1.0,0.0,0.0,7824.0,0.0,,,,,,,1,2112,55730.20482758627,435,24714.600709219856,11741.756462585048,121,314,False,False,regular
4189,4431,58,88.27,M,4431,3676,OWNER,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,3.38,2471,58,MONTHLY,1996-06-08,1.0,0.0,1.0,0.0,0.0,3319.0,0.0,,,,,,,1,936,15838.56296296296,135,2624.315517241378,1776.8701298701305,0,135,False,False,regular
4190,4432,1,54.79,F,4432,3677,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-10-04,1.0,0.0,1.0,0.0,0.0,2283.0,0.0,,,,,,,1,1184,14103.91989247312,186,1723.635443037975,1133.2560747663558,0,186,True,False,prospect
4191,4433,1,50.84,M,4433,3678,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1993-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5724.0,1995-02-05,316140.0,60.0,5269.0,D,1,2108,9629.353864734296,414,5047.830379746835,3137.6468749999976,127,287,False,True,risky
4192,4434,64,54.75,M,4434,3679,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1995-08-15,3.0,0.0,1.0,0.0,0.0,3869.0,0.0,5725.0,1996-07-23,444864.0,48.0,9268.0,C,1,1234,32884.13377926424,299,7746.284545454547,4276.814814814812,0,299,False,False,regular
4193,4435,64,53.16,F,4435,3679,DISPONENT,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1995-08-15,3.0,0.0,1.0,0.0,0.0,3869.0,0.0,5725.0,1996-07-23,444864.0,48.0,9268.0,C,1,1234,32884.13377926424,299,7746.284545454547,4276.814814814812,0,299,False,False,regular
4194,4436,27,98.7,M,4436,3680,OWNER,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,0.65,1127,27,MONTHLY,1996-02-16,2.0,0.0,2.0,0.0,0.0,1750.0,0.0,,,,,,,1,1049,22581.125925925906,189,3093.8923076923074,1378.7370967741945,0,189,False,False,regular
4195,4437,70,57.17,F,4437,3681,OWNER,683.0,classic,7436.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1997-01-25,1.0,0.0,1.0,0.0,0.0,7797.0,0.0,,,,,,,1,705,43211.73680000001,125,10032.404,5717.717333333331,0,125,True,False,prospect
